,00bffd24-1f0b-586b-b353-4cea5ceaff1b,0c0ad75e-7c00-5393-8f79-03a1d11aadd0,133aaad0-7a96-5385-a436-42443c49a582,18001461-0c52-5caf-a1bf-dfe5284fa5cc,1af6b926-ad76-5af7-91a1-aac1f3fa6e31,1ec2e56f-4943-55cf-a2ce-27451edffd5f,1f226e09-3f9e-52e4-984c-c0749b9654d0,1f90f958-9825-5990-b41b-ea9e520a5337,206306f6-29c3-47f4-b9bc-1d0441c33289,206c710a-d76d-59f1-a51b-c8254ea6f344,24777e9b-5af7-5d0e-aa2f-96940f744836,26eb4fa3-029b-5d5c-a084-4862a3962ff5,28e290c3-89fd-47ca-b3c1-7a24eb52f7ac,2af8dd36-5065-571f-aa75-038c7496942e,2bbb4b68-109c-522d-8d7e-36b727c38d23,2df2ccd2-a52f-552c-923a-c4d4412f5fbe,3208c09f-88b3-470a-b8c9-ac2f18b028b3,41eefd84-3e15-5506-a490-4681b0b4319c,42a61309-f804-54b7-b961-89ce02f23da8,44e27cc3-a4dd-5f5c-9aff-324e75c14cec,46928fb1-083e-520d-b3a5-57b9e1b5e1a2,4c0430fb-0264-56fd-9e43-d58b7a80ea2b,4c1708a3-5c54-5e44-b996-f7c3ee807e43,4c2990f8-5a14-5ea7-934b-fb34b2e97538,5469522e-89a9-5707-99ef-e249c70d3199,558c875c-a40d-5ea9-83b8-b3bf5972ed59,5a5688a4-34bf-5967-8a14-53859dd00942,5a901e0d-adfa-54fa-89f0-e75acba8d2b7,5b9ac2bf-ad64-5aee-8109-63739f829e5f,5c8ce59c-3895-53ff-a960-734ebadbda3e,5c9da640-e95f-5fe6-b295-f6e259f368c3,5d9e2e3a-1a92-56de-b91e-17baeb8a17e9,5fdaa414-c47b-5eea-a9b3-71a5c720dd47,647aa852-0fcb-59c6-af68-0cb25c832fc7,66c64bf1-1781-540c-b43d-33f6cead3c04,677b2e87-413f-4e5e-8e2f-e4c02651c84e,75e14c02-8600-573d-a1ba-b74a2048b3e0,78aed709-a375-4895-bb31-5909fca0f81b,8ceaaff9-5406-5420-bf57-436f189a96ed,985f8460-2e08-5054-bd81-126d544cabd4,9b348edf-b40c-4795-9993-c6ee90bcc494,a36eca53-fc6a-5cd6-b252-7c999524d83b,a4e869e3-3c26-5a40-a357-9398f90c44cf,a4ee59d7-b7f9-4f2a-a341-378f2e915bfc,a5b46438-50df-5121-95a9-85f8906fca1a,aa469afb-1756-5338-8b69-77893cedec8a,ae93a919-6781-5f5a-9241-9252d479fc21,af895424-9a66-4695-bfa4-7cfaa8eac64f,b86df1b0-a516-44ed-9749-3cf83637af2f,c1f67271-ddbc-54ac-8f99-285288a18982,c990537f-0eef-542d-859f-2a09fcd08c4a,cc330331-31cc-45f7-9be6-eb8159dc051d,d05e6120-1fda-598e-b738-d2f059285a7e,d1789ded-cc22-5d69-acf9-1f7d02d6a8f3,d1cfd46e-8738-5672-b258-cb14a77de26e,d1f9f04a-7c0d-5b55-b57b-921fec720516,d1fbbe1c-6d3c-5511-866e-3efe95c8147e,d364be8b-cbee-56b1-8732-28b85f7dea4c,d4da0a9c-c97c-56e5-a38a-7f250438214e,e426bb2f-4ca6-51e3-8075-fd30ae23408b,e6b10eef-6b87-4ce4-8186-c356b75e7fec,f5f898a1-4712-52b5-b624-babd6d32ca72,f6433461-bbf7-5ac0-bc66-9ce557d6b082,fc78a31b-c8d7-4178-8b37-20e0c91db469,ffabbb9c-3d4c-543e-b6e6-80fadf3dea29
2022-07-13 00:15:00+00:00,9314.503,4386.5234,33868.992,52733.426,25377.707,17112.342,41069.668,14646.843,30661.568,40548.855,16736.943,9275.69,40446.113,6442.763,30281.926,11471.724,48685.316,56731.89,18546.328,11753.519,2315.7556,43481.473,26564.074,15813.447,5693.7534,24857.428,3940.9473,27812.03,13074.329,25810.941,64297.082,5384.962,121959.15,25174.305,23856.44,69550.39,1795.6666,77316.664,22237.666,28859.158,45308.21,65710.48,25142.28,71123.51,26517.889,7759.7715,79583.164,40710.973,143265.66,35188.965,6397.8223,22868.383,16352.113,17505.465,50994.73,44656.55,513.75714,29760.172,9394.981,25705.746,47025.48,4928.7188,23758.771,40321.52,24687.791
2022-07-13 00:30:00+00:00,9190.088,4335.0537,33560.61,56528.77,28992.992,12977.455,40573.97,10538.573,30299.201,39927.76,16640.37,9234.525,39918.098,6344.627,29825.287,11437.534,47895.36,56271.637,18207.822,11622.163,2289.9644,43425.242,30236.434,15759.532,5651.712,24565.361,3949.2324,27423.139,12971.315,33802.23,63594.16,5338.1934,120525.97,24786.715,31794.654,67751.2,1759.2603,80886.39,21959.492,28448.844,40692.723,64989.35,29047.998,70331.555,26060.797,7662.516,78170.16,40182.6,137398.36,34613.508,6409.3057,22618.598,16179.766,17470.777,50107.848,44007.87,510.39014,25477.816,9392.665,25375.72,42453.99,4917.4014,23437.107,43698.67,24373.666
2022-07-13 00:45:00+00:00,9107.599,4279.3477,33348.223,48363.188,24672.947,16853.92,40125.58,14476.077,30112.566,43512.266,12584.305,9199.302,39453.91,6236.495,29445.197,11479.831,43384.99,55908.113,17965.162,11534.8955,2267.13,35396.945,25956.938,15711.516,5641.172,24348.555,3954.3926,27119.049,12893.298,33800.293,63088.32,5313.557,115293.0,24506.596,23642.979,66636.836,1728.4667,72629.56,21758.219,28112.508,40223.652,64247.35,28974.746,65650.98,25728.123,7554.5586,77116.805,39750.43,135908.98,38196.344,6390.561,22456.5,16081.711,17376.17,53449.324,43485.906,506.1601,29242.324,9282.267,25054.832,50045.547,4911.8345,23180.324,43265.02,24148.025
2022-07-13 01:00:00+00:00,9052.07,4237.526,33313.402,52353.805,24408.152,12769.167,39715.035,10440.816,29983.719,39165.92,16564.258,13173.967,39012.445,6193.3867,29142.734,11557.822,46946.387,59640.25,17740.15,11474.978,2254.1497,51388.062,25814.99,15683.503,5641.9595,24245.719,3974.4512,30870.615,16825.31,29782.871,62652.418,5309.87,118680.97,24275.527,27611.256,65622.81,1709.1606,80396.52,21589.68,27842.184,39826.777,63725.35,24932.834,69208.15,25431.791,7522.2246,76226.33,39419.215,138846.16,33839.844,6336.394,22290.338,16010.677,17266.033,48915.83,43051.473,503.531,29074.008,9260.169,24817.209,45693.367,4911.605,22965.742,38884.945,23962.143
2022-07-13 01:15:00+00:00,8991.786,4211.7773,33255.57,56306.438,24195.088,12717.285,39516.76,10413.703,29712.7,38869.316,16515.402,5162.07,38737.05,6158.315,28885.24,11466.746,46538.92,59401.227,17585.537,11380.308,2224.6206,39359.09,25692.295,11657.363,5615.9478,24108.316,3891.0608,26703.945,8798.929,29797.39,62460.137,5286.1045,114233.625,24107.846,27249.057,64755.46,1693.2169,80158.6,17445.266,27626.818,43533.953,63429.414,32876.016,68843.2,25202.762,7491.9556,75650.71,39176.043,133981.38,33540.246,6326.0674,22230.434,15902.863,17232.074,48465.207,42740.465,500.98438,28932.854,9293.664,24662.064,41425.723,4905.8906,22842.676,38573.27,23807.146
2022-07-13 01:30:00+00:00,8937.39,4175.533,32968.633,52271.023,23943.578,12616.96,39182.96,14352.614,29372.938,42549.008,12467.4795,9131.631,38438.195,6041.2393,28578.06,11398.271,42152.832,51093.066,17393.982,11337.93,2183.1963,43397.6,25442.8,15622.132,5661.189,23968.451,3824.7744,26500.982,12735.841,29788.68,62158.637,5301.8687,116946.1,23917.328,26940.451,64062.883,1666.4937,67963.55,21288.791,27388.62,39156.25,62975.082,28774.986,64272.797,24987.543,7370.556,74967.07,38945.4,136715.05,37164.094,6252.7827,22048.418,15758.167,16999.602,47969.16,42405.914,495.54697,24853.031,9288.694,24356.234,45196.965,4898.6875,22654.988,34309.836,23647.676
2022-07-13 01:45:00+00:00,8938.873,4139.3125,33159.8,48280.023,23765.896,12558.669,38891.273,10362.754,29423.146,38455.52,16369.761,13128.949,38108.742,5981.073,28366.646,11517.782,45942.17,50956.46,17288.424,11292.816,2158.0151,43382.88,25344.963,15595.394,5656.188,23900.002,3887.2715,30380.2,16724.299,29794.486,61967.71,5289.419,112533.89,23837.643,27062.377,63441.47,1647.3649,75878.07,21199.727,27230.025,38954.38,62599.793,24757.006,71965.734,24832.502,7315.157,74370.7,38693.05,132085.4,32954.074,6206.1357,22014.643,15783.753,16905.771,47675.086,42157.88,491.6024,28712.404,9218.231,24186.0,44997.984,4908.069,22535.047,42123.688,23558.2
2022-07-13 02:00:00+00:00,8899.831,4108.764,33110.23,52225.664,23588.482,12508.599,38755.086,14331.498,29189.416,38207.117,16458.508,5131.5117,37952.8,5959.887,28134.785,11385.689,45625.48,58798.336,17174.201,11205.742,2128.3667,39341.79,25241.879,15576.729,5623.511,23777.713,3833.965,26225.752,8688.638,33788.68,61744.99,5262.2188,116157.82,23704.525,26908.098,62906.53,1638.9374,67676.02,21077.56,27058.348,38733.5,62379.94,28686.6,63694.633,24666.734,7289.3228,73964.7,38500.55,131510.94,32710.324,6232.946,21926.69,15667.061,16946.145,51367.242,41885.49,488.28687,28571.873,9272.031,24096.479,44773.105,4906.971,22424.494,37867.71,23409.86
2022-07-13 02:15:00+00:00,8875.83,4066.9285,33223.58,56181.566,23208.723,16475.182,38482.688,10267.586,28846.314,41981.277,16396.715,13137.354,37640.47,5976.8716,27640.562,11071.057,41298.234,54393.48,17054.266,11023.346,1944.8953,39360.9,25147.95,15578.81,5636.198,23722.908,3770.7117,25973.904,16675.295,29782.871,61607.22,5279.082,112076.99,23609.469,22731.19,62621.094,1635.7333,71502.18,16857.824,26665.629,42496.676,61928.824,28505.24,63562.906,24476.28,7265.6284,73781.76,38422.31,135182.58,32245.654,6043.8203,21822.264,15342.024,16656.87,47071.81,41578.258,468.54718,24552.643,9291.315,23907.328,44625.773,907.6423,22309.732,37675.688,23272.703
2022-07-13 02:30:00+00:00,8833.53,4051.9138,33181.89,52099.96,22977.365,12458.74,38373.562,14208.651,28910.264,37659.71,12448.641,9047.088,37531.965,5991.783,27338.822,10074.084,44333.055,54053.465,16785.664,10854.512,1745.6503,43336.875,25086.916,15579.764,5605.069,23654.184,3906.6392,25580.516,12652.996,29774.16,61414.64,5259.05,116179.97,23368.781,31073.06,62548.574,1600.9578,74981.766,20089.24,26229.252,36552.28,58908.11,24395.822,71650.57,24239.096,7207.1416,73829.02,38434.438,127422.03,34431.848,5888.7188,21813.139,15072.732,16473.824,46293.88,41425.44,344.75284,28484.736,9359.169,27766.188,44160.62,4905.965,21974.588,33114.62,22611.05
2022-07-13 02:45:00+00:00,8794.912,4044.6362,32755.596,48457.363,26796.62,16453.33,38480.355,10284.99,29006.984,37481.207,16472.668,9009.12,37578.477,5963.902,27042.354,9495.746,43865.44,57781.992,16690.496,10770.549,1506.685,27426.328,29136.016,11582.281,5671.8535,23667.482,3946.6868,29371.95,12615.685,37765.45,61762.05,5308.1494,116550.125,23238.924,23170.879,62689.85,1577.4294,70722.625,19631.068,25941.11,35630.29,57350.496,24275.17,63926.07,24115.752,7095.103,74253.98,38615.863,135773.39,29444.152,5805.2036,21995.957,14871.851,16381.799,45895.965,41400.863,272.80032,28685.0,9462.924,23697.744,43986.062,4907.11,21848.535,40875.46,22293.68
2022-07-13 03:00:00+00:00,8823.201,4042.029,32815.363,56660.816,22650.36,12523.923,38634.25,10301.959,29023.492,37696.305,16638.027,9043.736,37720.285,6132.0264,26863.93,9444.257,44071.715,53824.22,16691.072,10726.734,1307.6586,51542.848,25388.879,15646.384,5768.227,23931.799,4069.7349,25420.203,12662.122,33795.453,61919.367,5416.714,113929.695,23384.264,23753.182,63007.746,1605.039,70842.26,19611.805,25851.354,35754.125,57517.26,28165.451,64534.492,24199.09,7202.439,74785.02,39102.957,132927.16,29307.588,5703.566,22041.865,14784.577,16406.354,46138.598,41570.152,259.33087,24884.902,9568.321,23768.08,40226.926,4911.0654,21972.127,37070.035,22477.531
2022-07-13 03:15:00+00:00,8737.372,3971.0125,32858.42,52746.574,22305.508,12514.85,38222.094,14312.967,28816.371,41441.785,20584.947,13023.063,37201.125,6212.3115,26468.062,8913.789,39702.18,65084.32,16561.482,10321.692,685.2968,35522.297,25479.898,15659.762,5728.3354,23750.752,3532.8687,25215.488,16655.605,37833.203,61725.137,5407.825,118785.43,23385.03,29110.8,63055.223,1615.9962,74727.44,15122.293,25263.973,39720.184,57057.562,27739.932,72744.8,23941.611,7066.003,75028.24,39129.14,137215.7,32427.297,5146.863,22142.795,14468.655,15653.1,49702.434,41096.098,214.45454,28737.754,9722.993,23311.172,48289.41,914.07007,21925.867,36944.523,22336.322
2022-07-13 03:30:00+00:00,8736.171,3935.8047,33005.777,53017.17,22149.42,12558.356,37967.113,10342.396,28683.762,37496.855,16588.98,5018.2114,36942.562,6290.089,26318.621,8439.408,43625.246,60410.746,16516.732,10054.8545,76.16103,35606.434,25672.938,15702.02,5776.5537,23762.766,2705.4512,25226.115,8733.425,29899.988,61762.883,5463.7827,115746.49,23585.219,17169.943,63700.707,1634.6108,74827.99,18772.242,24932.053,35855.273,57023.547,31376.834,65243.164,23924.906,6931.4546,75848.984,39444.773,142168.9,27698.95,4542.594,22276.086,14266.299,14785.266,45651.11,40991.71,171.62846,28833.291,9937.156,22922.852,44630.277,4921.9414,22035.512,41121.83,22435.771
2022-07-13 03:45:00+00:00,8796.013,3891.7178,33449.44,49655.23,21985.055,12590.084,37721.3,10467.064,28556.877,37656.008,16770.06,13043.777,36693.27,6369.6978,26120.578,7977.5522,43666.477,56003.84,16510.088,9842.457,-509.74014,47765.344,25973.072,15752.672,5902.0625,23917.963,2160.3418,29310.246,16856.787,29985.162,62143.36,5581.203,121158.734,23862.416,22608.084,64364.97,1651.9055,70956.09,18441.86,24640.473,36058.785,57220.01,23007.854,65756.664,23950.2,6825.9614,76653.33,39896.492,131193.05,27008.91,3910.3665,22485.25,14116.256,13860.623,45670.293,40977.258,127.790955,29020.11,10292.634,22538.684,41059.113,4940.4287,22199.092,33368.03,22598.414
2022-07-13 04:00:00+00:00,9051.127,3904.2307,34998.84,59062.676,22236.3,12782.603,38069.707,14765.305,29102.973,42514.95,17569.365,9188.283,37003.06,6621.14,26373.453,7815.805,40448.207,56427.566,16847.408,9848.117,-1022.2322,40090.71,26790.246,23886.207,6161.8286,24635.34,2056.02,25847.324,13197.679,38137.125,63911.266,5833.018,121012.5,24569.463,14031.153,65918.51,1705.1616,71452.27,18389.809,24774.852,36827.33,58725.445,30841.717,75326.8,24372.062,6960.4976,78794.08,41033.125,142630.08,26921.627,3402.0894,23073.13,14280.338,13335.151,46576.266,41639.312,90.27474,29753.613,11093.069,22665.96,45963.383,4978.032,22759.55,38077.38,23227.197
2022-07-13 04:15:00+00:00,9370.425,3937.0654,36838.465,56070.105,21940.104,16878.9,38422.63,10954.411,29480.934,38884.14,13837.69,5342.5854,37441.36,6844.9434,25959.252,6880.529,45219.18,60203.742,17040.164,9881.875,-1423.167,44286.145,27378.762,27987.457,6312.712,25131.555,1983.805,26002.031,9615.578,42334.574,65229.93,5993.4272,128531.586,25177.404,17738.906,67364.64,1751.5281,111841.47,17963.219,24063.611,37593.094,59951.9,34590.61,68604.1,24411.295,7154.559,80839.98,42106.89,141820.1,30589.646,2986.2349,23629.973,13949.495,12889.166,47254.324,42252.07,64.36321,26216.875,11888.268,22757.562,46951.246,1021.55884,23351.504,34816.91,23634.8
2022-07-13 04:30:00+00:00,9870.587,3965.1245,39762.203,57679.043,21261.643,13133.527,38292.727,15367.395,30390.258,39918.19,14181.958,13618.161,38428.727,7346.6436,25582.605,6170.93,45934.59,60351.84,17522.91,9986.876,-2238.1838,52591.934,28586.178,24183.955,6558.639,26218.041,1997.645,30612.006,18190.58,54588.164,67742.875,6278.984,131627.55,26172.914,17764.037,69494.15,1847.2606,111660.26,13480.588,23354.67,42986.363,61343.086,46316.5,71026.32,24814.66,7676.7783,84044.99,43893.703,151504.92,25399.87,2667.5696,24618.727,13681.223,12877.956,52545.426,42848.49,43.30137,31012.676,12615.864,23217.857,48348.156,5092.2695,24228.178,43171.516,24438.395
2022-07-13 04:45:00+00:00,10691.737,4070.3843,44660.305,60141.18,21318.186,13439.548,39233.42,12022.258,31628.592,45577.414,14472.71,10063.541,39779.35,7697.903,25687.29,5536.363,43512.375,61188.2,18206.72,10377.093,-2583.1814,45094.707,30047.0,24382.523,6967.1577,27732.025,2023.3352,27626.672,15039.894,34860.145,71667.74,6660.0703,143316.17,27634.232,14059.199,72246.14,1926.8589,116280.23,17423.234,23309.967,40696.527,63832.633,46371.93,81757.82,25537.535,8204.639,88159.68,46001.062,154540.97,25393.877,2387.6013,25902.236,13798.464,12800.328,50436.97,44435.004,28.302069,32282.062,13512.725,23977.996,50189.973,1205.5702,25486.963,40429.547,25515.586
2022-07-13 05:00:00+00:00,11873.073,4275.4966,51363.875,64188.664,21945.555,17979.383,41146.145,13108.573,33198.977,44326.13,14948.272,10681.712,41720.99,8244.742,26405.09,5048.551,50301.098,79021.625,19298.904,11128.39,-2695.754,49937.117,32396.3,16687.707,7663.2,34170.09,2039.173,29428.543,16189.88,35168.906,77848.79,7300.37,150900.94,29853.504,14706.824,76456.97,2045.1732,133566.53,17839.02,24003.406,43261.13,68355.016,50660.734,77808.7,26848.746,9077.331,94069.57,49217.105,168461.56,30325.648,2033.6124,27732.035,14317.52,12703.133,53523.777,47266.414,22.11113,30296.521,15009.105,25277.615,52926.395,5363.78,27386.455,38754.145,27154.246
2022-07-13 05:15:00+00:00,12274.6875,4164.223,57509.68,70938.8,25658.078,14354.506,41706.434,17922.275,34452.855,47144.63,15154.806,11202.32,42276.176,8662.833,25642.207,3412.7195,51839.746,95558.5,20279.559,8996.694,-4315.308,54393.984,38058.207,20905.104,8010.2427,31678.076,2094.0413,30567.234,16826.97,35457.34,82387.266,7661.7163,164409.27,31768.502,14240.473,80451.625,2142.436,138352.45,17865.705,24120.766,45338.312,70883.71,58036.184,81103.6,28091.102,9168.818,99301.67,51563.727,173225.92,25597.158,653.67865,29361.666,14373.258,11205.264,54184.3,48553.45,-113.492516,35337.215,16127.202,25514.705,51250.543,-2478.1782,27818.322,48193.074,28281.223
2022-07-13 05:30:00+00:00,12854.178,4131.3774,64372.074,71174.76,21658.512,14819.989,42690.75,15081.99,36209.64,50421.984,15660.505,15804.371,43228.76,9065.419,25235.982,2019.1107,49938.312,92355.6,21473.164,7147.82,-5910.0083,55147.137,36213.645,21160.586,8604.161,37731.188,2185.8245,36053.277,21574.318,35716.734,88497.62,8210.563,176023.34,33969.598,9997.525,85508.84,2244.5925,115410.89,14079.918,24573.332,52069.27,74681.09,53571.16,93278.52,29601.76,9311.683,105764.71,54588.33,187648.98,25241.463,-839.4514,31498.027,14624.384,9473.447,55334.555,50416.57,-244.8776,37057.293,17701.523,25945.06,58166.48,1706.4084,28518.453,50166.57,29724.053
2022-07-13 05:45:00+00:00,13573.204,4020.6516,73306.6,74810.97,21462.557,15192.5625,43545.734,20243.994,37447.938,57576.0,16215.512,8515.066,43465.977,9269.782,24484.502,196.67822,55677.523,85120.08,22599.643,5044.8716,-7180.95,51633.047,37993.65,17320.254,8967.821,39401.625,2196.5645,33305.5,14392.433,35898.703,95041.59,8546.734,182712.83,36203.402,13639.953,90156.125,2310.0564,112472.78,18268.787,24796.082,50476.598,77646.875,53130.45,92343.28,30861.855,9413.789,111272.086,56611.312,192837.78,28966.02,-2320.5312,33592.246,14656.474,7576.297,60059.414,51848.094,-377.78577,34133.97,18761.045,26176.82,64586.234,-6081.723,29160.441,43951.26,30661.076
2022-07-13 06:00:00+00:00,14371.233,3879.349,82500.01,79687.78,20993.137,15426.971,44102.824,29723.537,39292.7,56475.92,16691.277,17318.22,43710.098,9213.874,23546.377,-1308.8351,56966.766,93371.555,23657.807,3092.1677,-8594.677,64268.168,39762.496,13441.098,9471.776,37074.773,2294.9578,34230.715,23235.455,28033.24,103182.25,8941.443,197860.36,38222.055,13447.339,94784.95,2333.0376,105384.73,18267.002,24784.008,53278.406,80568.21,52721.203,95449.14,31961.898,9248.3,116434.5,58433.984,206031.86,24211.47,-3711.2502,36332.375,14657.499,5675.004,56505.695,52743.12,-516.64764,35505.234,19813.416,26213.258,62824.344,-9841.986,29726.604,53433.98,31647.467
2022-07-13 06:15:00+00:00,14359.682,3192.1953,87229.87,87285.16,16675.07,19390.896,41810.133,30744.707,39180.758,58666.816,17043.271,13881.951,40985.79,9326.897,17089.84,-3468.0417,51285.04,80626.47,23870.244,-747.24634,-13071.442,60678.215,40531.883,5559.083,9734.106,41651.133,2230.5369,32458.055,19526.86,16130.029,107966.76,9215.689,204535.84,38678.453,8551.153,98874.21,2377.5103,112814.07,17639.262,22542.21,55279.41,79804.56,46504.68,102148.77,32550.174,7932.9336,120339.945,59316.234,208630.31,19919.51,-7488.1934,38857.918,12277.349,425.64548,55415.145,50517.254,-897.38934,35956.316,20001.201,24228.455,60059.305,-9645.265,29233.508,56974.35,32096.146
2022-07-13 06:30:00+00:00,14411.7705,2500.379,90886.914,89183.086,12431.182,15351.914,39956.285,36561.12,40035.207,65015.953,29385.635,18525.824,38455.46,9324.887,10785.536,-5132.8794,53968.117,75920.93,24283.65,-4145.7676,-17721.777,77512.28,41975.348,5722.1675,10378.406,38604.95,2250.143,34679.453,23836.484,24199.719,115827.805,9765.189,222671.23,39133.168,7916.269,104006.68,2409.4844,120663.83,17066.88,20467.254,62329.547,79488.48,48346.18,97828.484,33276.22,6405.2847,124618.75,60573.36,224283.88,15933.039,-11155.013,42748.14,10159.195,-4660.5244,54855.523,48370.387,-1279.4667,37251.754,20034.922,22250.389,69397.54,-13426.203,29239.967,52824.47,32997.457
2022-07-13 06:45:00+00:00,14185.727,1736.9838,93399.195,94727.26,7605.16,11267.295,37368.938,30231.268,40485.355,62361.31,41526.56,11080.727,35294.5,9585.166,4029.7612,-6994.927,51701.016,74487.87,24344.168,-7763.4365,-22572.29,70209.26,43399.914,5920.553,10901.2705,43294.566,2230.6074,28180.906,15983.472,28250.049,122894.31,10273.903,233792.3,38948.586,3166.8716,108234.46,2474.3809,103889.805,12073.885,17689.666,61059.094,78127.945,50003.227,109464.01,33428.395,5050.422,127641.734,61380.89,223017.3,15165.215,-14867.856,46517.984,7592.3833,-9618.415,53660.27,45066.816,-1667.9415,38236.4,19898.523,20103.414,65971.41,-9242.628,28890.268,51793.18,33648.395
2022-07-13 07:00:00+00:00,13931.025,897.88544,96969.164,103465.29,2348.506,19007.701,34233.098,35811.434,41251.66,63594.69,21798.836,19645.146,31865.24,9661.378,-3113.0503,-8646.735,45019.07,64477.434,24273.932,-11714.659,-27461.533,90550.516,44341.883,2007.359,11139.779,43487.367,2331.0247,25389.357,24105.98,20300.379,129606.61,10527.496,251758.44,38606.816,6227.7773,111941.31,2500.5098,106837.8,14892.8,14450.402,63664.543,75915.83,43603.395,112161.38,33334.51,3532.9377,129680.02,61561.17,232824.6,5836.4487,-18521.887,50349.188,4990.4937,-14527.777,55679.656,41128.53,-2066.4429,38321.37,19439.385,21620.72,70432.68,-13048.702,28203.34,50349.54,33897.152
2022-07-13 07:15:00+00:00,13835.166,166.8884,96902.33,106956.56,-5631.622,14416.618,31371.074,36778.453,41494.617,67491.87,34135.285,16046.051,28833.807,9406.367,-14258.401,-10328.626,46357.53,58604.29,23507.348,-14192.51,-31904.992,62845.234,43829.043,-1999.02,11333.821,39118.76,2362.4583,24439.768,20249.287,24350.71,133719.45,10676.203,261249.86,37093.586,-6276.5728,115397.62,2480.8306,113777.34,13528.91,8706.41,65762.836,73628.47,37315.1,109827.375,32378.486,1801.5297,131562.55,61338.582,232176.42,877.4329,-21758.967,53724.133,259.02484,-19217.158,50410.32,37510.523,-2411.9082,38442.527,18932.264,15065.443,66715.34,-16905.207,28097.11,52958.68,33888.91
2022-07-13 07:30:00+00:00,13421.236,-564.31635,94596.11,109450.56,-9924.329,17926.434,28259.547,37441.78,41179.34,62842.8,22357.752,16293.6045,25664.953,9502.486,-25516.607,-12247.596,43249.05,44422.812,22532.111,-16808.91,-36606.84,95082.54,47350.625,2064.6392,11459.928,42608.33,2315.986,15254.411,20173.506,20405.88,136165.25,10841.205,267011.38,35231.383,-6965.5273,118099.32,2504.9211,124335.74,11946.92,2630.96,71508.62,70217.01,34814.69,115874.77,31164.822,283.49783,132924.52,61251.57,235090.34,-594.52057,-24928.46,56688.17,-4760.1606,-23502.691,48949.27,33452.023,-2756.466,38476.402,18020.31,12578.494,66612.9,-20815.16,27764.074,47165.594,33814.43
2022-07-13 07:45:00+00:00,13221.972,-1384.0868,94194.04,107895.73,-22596.572,13343.51,24108.549,37871.457,41296.08,62355.445,26475.512,16647.992,22331.746,9585.451,-37028.2,-13808.844,39692.207,38177.195,21447.861,-19405.062,-41389.324,87306.07,42635.332,-9855.915,11602.354,38294.0,2367.0144,9921.307,20207.854,12443.629,138160.73,11014.707,279910.84,33425.453,336.96646,120463.0,2530.6223,122551.87,10228.693,-3685.6816,68869.164,66892.38,32348.537,113640.74,29953.154,-1152.7438,133709.45,60873.973,238453.05,-10882.08,-28085.852,59181.137,-9806.319,-27724.883,47478.457,28818.041,-3106.5442,38417.49,17508.924,9987.012,66253.79,-28693.188,27214.543,48728.8,33800.996
2022-07-13 08:00:00+00:00,12705.281,-2183.3125,91727.79,105177.55,-31475.047,20673.988,19672.225,33757.152,40582.17,61025.66,26540.18,20803.781,18862.992,9594.402,-48758.72,-15775.488,31622.934,23173.506,20020.125,-22221.574,-46259.54,71396.94,41242.918,-1836.2748,11618.592,37437.645,2363.627,4164.0664,23996.148,20472.666,137582.11,11076.793,289036.84,31114.072,-8430.365,122261.29,2537.4307,116472.875,8261.527,-10392.582,69533.875,62871.434,33694.02,114763.016,28358.752,-2768.0986,133965.66,60288.816,239838.27,-17596.42,-31320.184,60890.375,-15228.418,-32205.984,45194.188,23751.758,-3461.7607,38067.22,17106.383,7101.9185,65652.4,-32618.908,25983.787,50113.348,33438.5
2022-07-13 08:15:00+00:00,12412.256,-2682.2576,94578.01,114985.57,-30125.326,16677.742,15997.262,38203.223,39985.914,64267.676,26666.771,16925.783,16771.41,9542.104,-45268.79,-17326.066,32542.945,25640.062,20312.773,-24180.807,-49310.695,75550.36,46052.027,-9837.24,11725.926,40791.35,2332.7695,9485.043,19863.191,20493.959,140192.58,11179.237,294599.7,31849.877,-13116.172,123663.586,2533.2366,114712.31,1868.1216,-10310.76,69492.11,58956.875,27813.014,119286.664,28004.848,-3615.2686,134025.98,59901.1,244655.45,-23324.154,-33152.36,61487.97,-14394.2,-34834.91,46660.44,19578.836,-3662.0754,37979.875,17264.828,4993.467,69075.74,-36560.188,24569.434,44049.59,32873.836
2022-07-13 08:30:00+00:00,11872.594,-3232.687,96175.06,115828.34,-28941.29,12624.845,11732.179,38314.1,39619.562,59074.426,34828.266,16918.018,14285.926,9580.333,-41894.99,-18486.5,29052.033,23706.777,20414.127,-26184.123,-52498.598,75661.49,42514.836,6190.4956,11803.67,35907.95,2406.3286,6397.4873,19573.062,513.3177,141917.48,11275.4795,290853.47,32182.451,-22094.148,124149.414,2538.9412,104831.36,3304.4927,-10604.704,72915.24,54128.797,25856.488,111443.46,27405.408,-4476.056,132931.08,59151.957,240465.22,-25365.291,-34967.816,61699.99,-13688.208,-37281.367,39816.777,14798.329,-3866.7664,37807.9,17190.346,2631.2322,67993.85,-36560.87,23001.408,41395.34,32282.428
